job_title,company_name,location,skill_required,salary
Sales Manager,Accenture,London,Negotiation,96974
Teacher,KPMG,Dubai,Classroom Management,57817
Chef,Disney,Paris,Culinary Arts,49931
Librarian,BMW,Delhi,Cataloguing,34368
Operations Manager,BMW,Bangalore,Process Optimization,119123
Sales Manager,BMW,Bangalore,Negotiation,129288
Writer,Sony,Berlin,Creative Writing,60748
Support Specialist,HSBC,Los Angeles,Troubleshooting,44839
Pharmacist,Accenture,New York,Pharmacology,115225
Tutor,EY,Delhi,Mentoring,53696
Cybersecurity Analyst,HSBC,Sydney,Network Security,136419
Researcher,Disney,New York,Data Analysis,96610
Driver,Tesla,Delhi,Driving,25040
Animator,McDonald's,Paris,3D Animation,105985
Data Scientist,Deloitte,Paris,Machine Learning,107458
Cybersecurity Analyst,Tesla,Chicago,Network Security,89627
Investment Banker,Tesla,Singapore,Valuation,120889
Tax Consultant,Coca Cola,Los Angeles,Tax Filing,41627
Software Engineer,JPMorgan,Chicago,Python,125686
Project Manager,Infosys,Toronto,Agile,81744
Video Editor,Google,Delhi,Premiere Pro,94336
Teacher,Coca Cola,Paris,Classroom Management,38808
Cybersecurity Analyst,Amazon,San Francisco,Network Security,107887
Graphic Designer,HSBC,Bangalore,Photoshop,66411
Doctor,EY,Los Angeles,Surgery,150381
Mechanic,Sony,London,Engine Repair,41239
Construction Worker,HSBC,Chicago,Masonry,24990
Teacher,Coca Cola,San Francisco,Classroom Management,54293
Psychologist,HSBC,New York,Counseling,77719
Auditor,Disney,Delhi,Compliance,91170
Construction Worker,Accenture,Dubai,Masonry,27687
Cashier,McDonald's,Dubai,Billing,37308
Compliance Officer,Infosys,London,Regulation,102627
Electrician,Infosys,Los Angeles,Wiring,41793
Farmer,Sony,Dubai,Crop Management,31617
Carpenter,Deloitte,Delhi,Woodworking,26666
Web Developer,Pfizer,Delhi,JavaScript,116686
Professor,Sony,San Francisco,Research,78444
Plumber,Coca Cola,San Francisco,Pipe Fitting,49620
Data Scientist,Amazon,San Francisco,Machine Learning,107548
Legal Advisor,Amazon,Paris,Contract Drafting,119520
Pilot,Amazon,Chicago,Navigation,143824
Tax Consultant,Meta,Toronto,Tax Filing,56154
Tax Consultant,Disney,Singapore,Tax Filing,45487
Radiologist,McDonald's,Los Angeles,Imaging,168413
Nurse,KPMG,Sydney,Patient Care,58166
Tax Consultant,Infosys,Singapore,Tax Filing,62250
Graphic Designer,Infosys,Dubai,Photoshop,53209
Plumber,EY,San Francisco,Pipe Fitting,55397
Writer,BMW,Tokyo,Creative Writing,64080
Psychologist,BMW,Chicago,Counseling,84353
Auditor,HSBC,Berlin,Compliance,97854
Pilot,Google,London,Navigation,162057
Graphic Designer,BMW,Tokyo,Photoshop,57766
Graphic Designer,Coca Cola,New York,Photoshop,78732
Pilot,Wipro,Berlin,Navigation,220006
Graphic Designer,Tesla,New York,Photoshop,46963
Compliance Officer,Apple,London,Regulation,113344
Writer,Coca Cola,London,Creative Writing,45081
Photographer,KPMG,Delhi,Photography,83137
Judge,EY,Berlin,Judicial Review,172433
Writer,Accenture,London,Creative Writing,51916
Pharmacist,HSBC,Dubai,Pharmacology,57573
Financial Analyst,Microsoft,Tokyo,Excel Modeling,82287
Plumber,McDonald's,Paris,Pipe Fitting,63259
Paralegal,Infosys,Los Angeles,Legal Research,59076
Operations Manager,Tesla,Singapore,Process Optimization,105543
Mechanic,Apple,Sydney,Engine Repair,55159
Support Specialist,Tesla,Paris,Troubleshooting,38794
Software Engineer,KPMG,Sydney,Python,69382
Doctor,Sony,Toronto,Surgery,215358
Legal Advisor,Pfizer,Tokyo,Contract Drafting,75036
Investment Banker,Pfizer,Los Angeles,Valuation,101170
Legal Advisor,EY,New York,Contract Drafting,116878
Compliance Officer,Tesla,Dubai,Regulation,66300
Pharmacist,Sony,Sydney,Pharmacology,59260
HR Manager,Wipro,London,Recruitment,100563
Receptionist,Google,Bangalore,Front Desk,53125
Project Manager,HSBC,San Francisco,Agile,103698
HR Manager,McDonald's,Dubai,Recruitment,61581
Compliance Officer,McDonald's,San Francisco,Regulation,67095
Project Manager,Tesla,Chicago,Agile,124488
Operations Manager,KPMG,Toronto,Process Optimization,100653
Compliance Officer,Disney,Paris,Regulation,109526
Teacher,McDonald's,Bangalore,Classroom Management,48113
Tutor,Tesla,Tokyo,Mentoring,57080
Researcher,Wipro,London,Data Analysis,53896
Financial Analyst,Coca Cola,Toronto,Excel Modeling,67829
Paralegal,Sony,Delhi,Legal Research,43046
Cloud Engineer,Google,Sydney,AWS,96956
Photographer,Google,Dubai,Photography,76703
Photographer,Accenture,San Francisco,Photography,77358
Doctor,Accenture,Dubai,Surgery,249063
Farmer,Coca Cola,Sydney,Crop Management,29611
Auditor,Accenture,London,Compliance,50119
Paralegal,Deloitte,Sydney,Legal Research,58575
Compliance Officer,Accenture,Chicago,Regulation,113332
Chef,Infosys,Sydney,Culinary Arts,81108
Professor,EY,Singapore,Research,113545
Video Editor,Apple,Chicago,Premiere Pro,91825
Tax Consultant,KPMG,Toronto,Tax Filing,73064
Tutor,Pfizer,Los Angeles,Mentoring,30737
Driver,Google,San Francisco,Driving,56744
Cybersecurity Analyst,Accenture,Toronto,Network Security,113087
Librarian,Accenture,Delhi,Cataloguing,60282
Judge,McDonald's,San Francisco,Judicial Review,199847
Electrician,Meta,Los Angeles,Wiring,63338
Mechanic,Disney,Paris,Engine Repair,30994
Librarian,Disney,Berlin,Cataloguing,67461
Call Center Agent,Disney,Chicago,Customer Handling,26567
Professor,Infosys,New York,Research,124418
Writer,JPMorgan,Tokyo,Creative Writing,54252
Operations Manager,McDonald's,Sydney,Process Optimization,86368
Researcher,Tesla,Singapore,Data Analysis,57799
Project Manager,McDonald's,San Francisco,Agile,131855
Chef,Microsoft,Paris,Culinary Arts,75925
Financial Analyst,Google,Delhi,Excel Modeling,100713
Support Specialist,Accenture,Singapore,Troubleshooting,37642
Auditor,Sony,Singapore,Compliance,100303
Judge,Apple,Bangalore,Judicial Review,192031
Tutor,Disney,Bangalore,Mentoring,22809
Legal Advisor,Accenture,Berlin,Contract Drafting,79077
Farmer,Disney,New York,Crop Management,18183
Pharmacist,Infosys,London,Pharmacology,61707
Writer,JPMorgan,Singapore,Creative Writing,58560
Professor,HSBC,Dubai,Research,74029
Teacher,Apple,Sydney,Classroom Management,69872
Chef,Disney,Toronto,Culinary Arts,57063
Call Center Agent,Disney,Chicago,Customer Handling,31814
Nurse,BMW,London,Patient Care,87808
Animator,Deloitte,Paris,3D Animation,64264
Electrician,Deloitte,Los Angeles,Wiring,32107
Software Engineer,Meta,Singapore,Python,81487
Electrician,Apple,New York,Wiring,35503
Operations Manager,JPMorgan,Dubai,Process Optimization,119725
Tutor,HSBC,San Francisco,Mentoring,58207
Video Editor,Meta,Berlin,Premiere Pro,98692
Researcher,Wipro,Los Angeles,Data Analysis,85263
Librarian,Pfizer,Chicago,Cataloguing,30714
Paralegal,Coca Cola,London,Legal Research,68696
Cashier,Disney,Tokyo,Billing,38482
Writer,Accenture,Los Angeles,Creative Writing,51045
Pharmacist,Pfizer,New York,Pharmacology,59251
Professor,HSBC,Delhi,Research,119162
Project Manager,Disney,London,Agile,85498
Professor,Accenture,New York,Research,147913
Investment Banker,Microsoft,San Francisco,Valuation,181174
Receptionist,Wipro,Delhi,Front Desk,52925
Cashier,KPMG,London,Billing,32839
Psychologist,Apple,Paris,Counseling,94817
Lawyer,JPMorgan,Paris,Litigation,131561
Nurse,Amazon,Delhi,Patient Care,78215
Project Manager,Apple,Singapore,Agile,111210
Teacher,Deloitte,Sydney,Classroom Management,34985
Tutor,Infosys,New York,Mentoring,53333
Doctor,Deloitte,Dubai,Surgery,153128
Librarian,JPMorgan,Berlin,Cataloguing,35331
Cashier,HSBC,New York,Billing,24871
Data Scientist,KPMG,Tokyo,Machine Learning,74170
Researcher,Amazon,Tokyo,Data Analysis,95667
Call Center Agent,Pfizer,Los Angeles,Customer Handling,36373
Radiologist,BMW,Berlin,Imaging,189024
Waiter,Disney,Singapore,Hospitality,31089
Legal Advisor,Apple,San Francisco,Contract Drafting,139101
Tutor,Sony,Toronto,Mentoring,24147
Legal Advisor,Amazon,London,Contract Drafting,114400
Mechanic,Meta,Los Angeles,Engine Repair,48217
Accountant,Meta,New York,Bookkeeping,83949
Pharmacist,JPMorgan,San Francisco,Pharmacology,77082
Sales Manager,Pfizer,Los Angeles,Negotiation,106160
Mechanic,BMW,Tokyo,Engine Repair,44292
Photographer,Meta,Chicago,Photography,66875
Cashier,Coca Cola,Bangalore,Billing,26931
Mechanic,Deloitte,Berlin,Engine Repair,68139
Video Editor,BMW,Los Angeles,Premiere Pro,46624
Radiologist,BMW,Los Angeles,Imaging,175698
Electrician,Pfizer,Tokyo,Wiring,55471
Legal Advisor,Google,Bangalore,Contract Drafting,80190
Electrician,Meta,Los Angeles,Wiring,48915
Researcher,Pfizer,Singapore,Data Analysis,94341
Call Center Agent,KPMG,Chicago,Customer Handling,36352
Radiologist,Infosys,Paris,Imaging,194266
Construction Worker,Sony,London,Masonry,41349
Web Developer,Apple,New York,JavaScript,73658
Researcher,EY,Dubai,Data Analysis,72679
Tutor,Meta,New York,Mentoring,50321
Electrician,Meta,Toronto,Wiring,40423
Construction Worker,Sony,London,Masonry,34983
Lawyer,Deloitte,Tokyo,Litigation,156563
Librarian,Apple,Paris,Cataloguing,43871
Paralegal,KPMG,Toronto,Legal Research,32350
Electrician,Apple,New York,Wiring,66825
Compliance Officer,BMW,New York,Regulation,94877
Plumber,Deloitte,Bangalore,Pipe Fitting,34603
Driver,Pfizer,Sydney,Driving,53151
Pharmacist,Accenture,Los Angeles,Pharmacology,98932
Legal Advisor,Amazon,Singapore,Contract Drafting,83711
Accountant,Pfizer,Sydney,Bookkeeping,84738
Welder,Accenture,Chicago,Arc Welding,56866
Welder,Deloitte,Chicago,Arc Welding,40240
Researcher,Coca Cola,Chicago,Data Analysis,117705
Cybersecurity Analyst,BMW,New York,Network Security,73773
Project Manager,EY,Dubai,Agile,77243
Cloud Engineer,Deloitte,Chicago,AWS,87255
Nurse,KPMG,Paris,Patient Care,79255
Receptionist,KPMG,Bangalore,Front Desk,45747
Legal Advisor,KPMG,San Francisco,Contract Drafting,144277
Legal Advisor,Deloitte,Singapore,Contract Drafting,135340
Plumber,KPMG,Chicago,Pipe Fitting,58446
Project Manager,Wipro,London,Agile,81368
Waiter,Deloitte,Toronto,Hospitality,27109
Marketing Manager,Coca Cola,London,SEO,74885
Accountant,JPMorgan,Sydney,Bookkeeping,56343
Researcher,Wipro,New York,Data Analysis,69262
Pharmacist,HSBC,Dubai,Pharmacology,51076
Cashier,Pfizer,Dubai,Billing,38738
Carpenter,Apple,Chicago,Woodworking,66479
Teacher,JPMorgan,Singapore,Classroom Management,62780
Professor,BMW,New York,Research,60658
Photographer,Meta,Delhi,Photography,62316
Teacher,Apple,Chicago,Classroom Management,31070
Operations Manager,Tesla,Sydney,Process Optimization,117222
Cybersecurity Analyst,Pfizer,Dubai,Network Security,72464
Investment Banker,EY,San Francisco,Valuation,190764
Teacher,Sony,Dubai,Classroom Management,72375
Legal Advisor,JPMorgan,Bangalore,Contract Drafting,137755
Legal Advisor,Accenture,Chicago,Contract Drafting,130924
Librarian,KPMG,Los Angeles,Cataloguing,39297
Farmer,KPMG,New York,Crop Management,47764
Lawyer,HSBC,San Francisco,Litigation,172370
Paralegal,HSBC,Dubai,Legal Research,48579
Graphic Designer,Accenture,Berlin,Photoshop,63241
Librarian,KPMG,Delhi,Cataloguing,69735
Tutor,EY,Paris,Mentoring,32227
Video Editor,Pfizer,London,Premiere Pro,83680
Lawyer,BMW,San Francisco,Litigation,118997
Cloud Engineer,JPMorgan,Dubai,AWS,135119
Electrician,EY,Tokyo,Wiring,50675
Professor,BMW,San Francisco,Research,130132
Mechanic,KPMG,Tokyo,Engine Repair,41942
Carpenter,EY,Tokyo,Woodworking,65181
Psychologist,Disney,Tokyo,Counseling,96260
Cybersecurity Analyst,Meta,Paris,Network Security,130531
Marketing Manager,Infosys,New York,SEO,77707
Project Manager,Sony,New York,Agile,102771
Teacher,Coca Cola,Singapore,Classroom Management,72186
Graphic Designer,Apple,Delhi,Photoshop,45731
Plumber,McDonald's,Toronto,Pipe Fitting,53981
Animator,JPMorgan,London,3D Animation,83284
Marketing Manager,Apple,Tokyo,SEO,99075
Construction Worker,BMW,Toronto,Masonry,56082
Legal Advisor,Infosys,Singapore,Contract Drafting,73756
Judge,Pfizer,San Francisco,Judicial Review,184447
Support Specialist,Disney,San Francisco,Troubleshooting,66125
Tax Consultant,Sony,Toronto,Tax Filing,70726
Support Specialist,Sony,Los Angeles,Troubleshooting,64308
Operations Manager,KPMG,Tokyo,Process Optimization,122967
Plumber,Pfizer,Bangalore,Pipe Fitting,67945
Welder,McDonald's,Delhi,Arc Welding,59967
Software Engineer,Meta,Dubai,Python,95662
Web Developer,Deloitte,Chicago,JavaScript,81436
Carpenter,HSBC,Singapore,Woodworking,55712
Pharmacist,Wipro,Dubai,Pharmacology,100149
Writer,Infosys,New York,Creative Writing,61752
Tutor,McDonald's,Singapore,Mentoring,49614
Support Specialist,Sony,Paris,Troubleshooting,42252
Compliance Officer,McDonald's,New York,Regulation,113226
Farmer,Disney,Chicago,Crop Management,18738
Judge,Microsoft,Los Angeles,Judicial Review,221929
Welder,Wipro,Sydney,Arc Welding,26552
Electrician,Meta,Dubai,Wiring,64883
Auditor,Amazon,Chicago,Compliance,104404
Support Specialist,Coca Cola,Sydney,Troubleshooting,54032
Cybersecurity Analyst,Deloitte,Dubai,Network Security,80724
Welder,Sony,Chicago,Arc Welding,44341
Tutor,Deloitte,Dubai,Mentoring,36351
Accountant,BMW,Berlin,Bookkeeping,66946
Pilot,JPMorgan,New York,Navigation,139787
Mechanic,Apple,Delhi,Engine Repair,59243
Animator,Infosys,San Francisco,3D Animation,107397
Nurse,Accenture,San Francisco,Patient Care,67923
Web Developer,Meta,London,JavaScript,80976
Pharmacist,Sony,New York,Pharmacology,109050
Cashier,JPMorgan,Dubai,Billing,36912
Waiter,KPMG,Singapore,Hospitality,26285
Support Specialist,Disney,Chicago,Troubleshooting,52107
Marketing Manager,Wipro,Chicago,SEO,60062
Cashier,Wipro,Chicago,Billing,43838
Cashier,Google,Berlin,Billing,48665
HR Manager,Apple,Toronto,Recruitment,64960
Cashier,Pfizer,Berlin,Billing,25643
Call Center Agent,Infosys,Bangalore,Customer Handling,41602
Psychologist,Wipro,Paris,Counseling,79569
Electrician,Accenture,Bangalore,Wiring,43228
Paralegal,Amazon,New York,Legal Research,60641
Judge,Meta,Toronto,Judicial Review,176775
Compliance Officer,JPMorgan,Dubai,Regulation,106043
Doctor,Coca Cola,San Francisco,Surgery,147234
Video Editor,Pfizer,Sydney,Premiere Pro,84872
Call Center Agent,KPMG,Sydney,Customer Handling,49261
Psychologist,Sony,London,Counseling,80677
Writer,Deloitte,Tokyo,Creative Writing,67746
Pilot,BMW,Toronto,Navigation,152876
Investment Banker,KPMG,Chicago,Valuation,161244
Construction Worker,BMW,Toronto,Masonry,29506
Writer,Accenture,Berlin,Creative Writing,64245
Doctor,Wipro,Delhi,Surgery,162145
Photographer,Disney,Delhi,Photography,52621
Mechanic,Accenture,Bangalore,Engine Repair,34992
Driver,Amazon,New York,Driving,52721
Cybersecurity Analyst,Deloitte,Sydney,Network Security,99521
Writer,Microsoft,New York,Creative Writing,62469
Doctor,Pfizer,Paris,Surgery,285906
Cybersecurity Analyst,HSBC,San Francisco,Network Security,90269
Cashier,Google,San Francisco,Billing,47937
Mechanic,KPMG,Paris,Engine Repair,48161
Electrician,Infosys,Paris,Wiring,76976
Cybersecurity Analyst,Google,Sydney,Network Security,93526
Librarian,Infosys,London,Cataloguing,42176
Electrician,Apple,Dubai,Wiring,71156
Welder,Tesla,Berlin,Arc Welding,25938
Cloud Engineer,Deloitte,Delhi,AWS,166096
Pilot,Wipro,Tokyo,Navigation,197618
Graphic Designer,Infosys,Paris,Photoshop,80410
Marketing Manager,Sony,Tokyo,SEO,86782
Financial Analyst,Microsoft,San Francisco,Excel Modeling,98019
Teacher,Meta,Singapore,Classroom Management,76080
Sales Manager,Microsoft,Paris,Negotiation,73748
Investment Banker,Meta,Tokyo,Valuation,100962
Compliance Officer,Accenture,Berlin,Regulation,95124
Compliance Officer,Pfizer,Dubai,Regulation,60755
Writer,Infosys,New York,Creative Writing,75877
Psychologist,Microsoft,Delhi,Counseling,109284
Chef,Microsoft,Berlin,Culinary Arts,71996
Farmer,Deloitte,Berlin,Crop Management,15704
Writer,Sony,Chicago,Creative Writing,55530
Cloud Engineer,Apple,Paris,AWS,156331
Pilot,Accenture,Delhi,Navigation,229234
Web Developer,Deloitte,Dubai,JavaScript,82453
Electrician,McDonald's,New York,Wiring,54751
Radiologist,HSBC,Paris,Imaging,146847
Welder,HSBC,Dubai,Arc Welding,58099
Auditor,Meta,Delhi,Compliance,96828
Judge,BMW,Singapore,Judicial Review,246158
Driver,Coca Cola,Chicago,Driving,54018
Radiologist,Disney,Toronto,Imaging,159097
Driver,Apple,Paris,Driving,27615
Plumber,HSBC,Berlin,Pipe Fitting,47464
Electrician,Tesla,Tokyo,Wiring,47017
Driver,Amazon,Tokyo,Driving,20300
Video Editor,Meta,Singapore,Premiere Pro,58240
Psychologist,KPMG,Chicago,Counseling,95085
Researcher,HSBC,San Francisco,Data Analysis,83493
Photographer,Tesla,Delhi,Photography,33283
Carpenter,Sony,London,Woodworking,49477
Researcher,Apple,New York,Data Analysis,92929
Driver,Pfizer,Toronto,Driving,26789
Data Scientist,Disney,Sydney,Machine Learning,77116
Welder,HSBC,Berlin,Arc Welding,27738
Carpenter,Microsoft,Bangalore,Woodworking,60252
Driver,Sony,Dubai,Driving,30538
Auditor,Coca Cola,Tokyo,Compliance,55506
Electrician,Pfizer,Los Angeles,Wiring,62211
Receptionist,Accenture,Dubai,Front Desk,42569
Call Center Agent,Amazon,Delhi,Customer Handling,46683
Photographer,JPMorgan,Delhi,Photography,41571
Operations Manager,Disney,Singapore,Process Optimization,86807
Welder,Sony,London,Arc Welding,63983
Mechanic,Apple,Berlin,Engine Repair,62844
Graphic Designer,Coca Cola,London,Photoshop,72141
Welder,Tesla,San Francisco,Arc Welding,67821
HR Manager,Accenture,London,Recruitment,92236
Sales Manager,EY,Singapore,Negotiation,70717
Photographer,KPMG,Sydney,Photography,41195
Animator,Amazon,Dubai,3D Animation,92438
Video Editor,Coca Cola,London,Premiere Pro,89944
Animator,Tesla,Chicago,3D Animation,54840
Support Specialist,HSBC,Berlin,Troubleshooting,69073
Compliance Officer,Infosys,Delhi,Regulation,119190
Librarian,McDonald's,Bangalore,Cataloguing,37541
Support Specialist,Tesla,London,Troubleshooting,35539
Judge,KPMG,Delhi,Judicial Review,203042
Professor,Pfizer,Tokyo,Research,112375
Mechanic,Infosys,Sydney,Engine Repair,56834
Teacher,Wipro,Delhi,Classroom Management,31392
Psychologist,JPMorgan,Delhi,Counseling,105337
Photographer,EY,San Francisco,Photography,56340
Operations Manager,Infosys,Paris,Process Optimization,148160
Data Scientist,Coca Cola,Chicago,Machine Learning,111388
Receptionist,EY,Berlin,Front Desk,43567
Plumber,McDonald's,London,Pipe Fitting,55004
Call Center Agent,Pfizer,London,Customer Handling,42494
Animator,Amazon,Dubai,3D Animation,85402
Professor,BMW,Paris,Research,115816
Plumber,McDonald's,San Francisco,Pipe Fitting,73416
Tutor,Meta,Delhi,Mentoring,21362
Teacher,KPMG,New York,Classroom Management,41004
Investment Banker,Accenture,Tokyo,Valuation,144014
Cashier,Infosys,Chicago,Billing,28300
Welder,Microsoft,Tokyo,Arc Welding,36644
Software Engineer,Wipro,Paris,Python,94539
Tax Consultant,EY,London,Tax Filing,79896
Cashier,BMW,London,Billing,42953
Judge,Sony,New York,Judicial Review,158156
Doctor,Microsoft,Dubai,Surgery,100107
Accountant,Disney,Paris,Bookkeeping,41545
Video Editor,HSBC,San Francisco,Premiere Pro,94988
Psychologist,HSBC,Dubai,Counseling,79616
Software Engineer,EY,Sydney,Python,90964
Receptionist,HSBC,Delhi,Front Desk,59984
Paralegal,KPMG,Delhi,Legal Research,53985
Carpenter,JPMorgan,Dubai,Woodworking,25701
Photographer,Coca Cola,Sydney,Photography,38198
Pilot,JPMorgan,Delhi,Navigation,187572
Chef,Pfizer,Dubai,Culinary Arts,88393
Video Editor,BMW,Paris,Premiere Pro,86659
Judge,Accenture,Los Angeles,Judicial Review,182329
Call Center Agent,Coca Cola,Los Angeles,Customer Handling,36669
Accountant,Pfizer,Sydney,Bookkeeping,59538
Receptionist,McDonald's,Toronto,Front Desk,49809
Compliance Officer,HSBC,Chicago,Regulation,86695
Investment Banker,EY,Sydney,Valuation,165123
Legal Advisor,Disney,Los Angeles,Contract Drafting,106551
